#,ID,Product (EN)
7752,,RISCURE 1mg f.c.tab.
7753,,RISCURE 2MG 20 TAB
7754,,RISCURE 4MG 20 F.C.TAB.
7755,,RISDAL 2MG 20 F.C.TAB.
7756,,RISDAL 4mg f.c.tab.
7757,,RISEFUTAL 5mg f.c.tab.
7758,,RISEK 10MG 14CAPS.
7759,,RISEK 10MG 7CAPS.
7760,,RISEK 20MG 14 CAPS.
7761,,RISEK 20MG 2*14 CAPS.
7762,,RISEK 20MG 2*7 CAPS.
7763,,RISEK 40MG 14 CAPS.
7764,,RISEK 40mg 7 caps.
7765,,RISEK 40mg I.V.infusion
7766,,RISEONATE 5mg f.c.tab.
7767,,RISIDRONE 1mg f.c.tab.
7768,,RISIDRONE 3mg f.c.tab.
7769,,RISPADEX 1MG/ML SYRUP 100ML
7770,,RISPADEX 3MG F.C.TAB.
7771,,RISPERDAL 1mg/ml Oral solution
7772,,RISPERDAL 2MG F.C.TAB.
7773,,RISPERDAL 4mg coated tab.
7774,,RISPERDAL CONSTA 25mg vial
7775,,RISPERDAL CONSTA 37.5mg vial
7776,,RISPERIDONE 2mg f.c.tab.
7777,,RITOPAR 10MG  20TAB.
7778,,RIVACLOX 250mg/5ml susp.
7779,,RIVAMEP 1.5 mg hard gelatin caps.
7780,,RIVAMEP 4.5 mg hard gelatin caps.
7781,,RIVAMEP 6mg hard gelatin caps.
7782,,RIVAROSPIRE   10MG   20TAB
7783,,RIVAXEL 1.5MG HARD GELATIN CAPS.
7784,,RIVAXEL 3MG HARD GELATIN CAPS.
7785,,RIVAXEL 4.5MG HARD GELATIN CAPS.
7786,,RIVAXEL 6mg hard gelatin caps.
7787,,RIVO   320 MG   200TAB
7788,,RIVO 75MG 30 CHEWABLE TAB.
7789,,RIVO MICRO 320 MG 10 TAB. (PRICE\STRIP)
7790,,RIVOTRIL 0.5MG TAB.
7791,,RIVOTRIL 2.5MG/ML ORAL DROPS. 10ML
7792,,RIVOTRIL 2MG TAB.
7793,,RIZATRIPTAN 10 mg tab.
7794,,ROACCUTANE 10mg soft gelatin  30caps.
7795,,ROACCUTANE 20mg soft gelatin  30caps.
7796,,ROACCUTREX 40mg soft gelatin  10 cap.
7797,,ROCEPHIN 0.5GM I.V.VIAL
7798,,ROCEPHIN 1gm I.V.vial
7799,,ROCEPHIN 500MG I.M.VIAL
7800,,RODOGYL TAB
7801,,ROFA GEL
7802,,ROFA GEL 30G
7803,,ROFCOX 12.5mg/5ml susp. 120ml
7804,,ROFCOX 12.5mg/5ml susp. 60ml
7805,,ROFERON A 3M.I.U/0.5ml S.C.prefilled syr
7806,,ROGITAMINE 10mg/ml amp.
7807,,ROLAXIMINE 550MG   30TAB
7808,,ROLLY SPRAY
7809,,ROMAFEN 1% GEL
7810,,ROMALEX 0.1% eye drops
7811,,ROMALEX 100MG SUPP
7812,,ROMALEX 25MG SUPP.
7813,,ROMALEX 75mg/3ml I.M. amp.
7814,,ROMANTI CR 50GM
7815,,ROMANTIGRA 20MGTABS
7816,,ROMIX CREAM 100 GM
7817,,ROMIX CREAM 60 GM
7818,,RONATRIL 0.5MG TAB.
7819,,RONECARD 150MG/3ML I.V.AMP.
7820,,RONECARD 200MG TAB.
7821,,RONEX VAG DOUSHE 120 ML
7822,,RONICOL RETARD 150mg tab.
7823,,RONIDERM TOPICAL LOTION 120 ML
7824,,RONITA CREAM 25 GM
7825,,RONIX CREAM
7826,,RONY HAIR OIL 60 ML
7827,,ROOTAGE 40MG  CREAM ··»‘—…
7828,,ROOTAGE HAIR CREAM 40 GM
7829,,ROOTAGE HAIR LOTION
7830,,ROOTAGE HAIR OIL 100 ML
7831,,ROOTAGE SHAMPOO 75 ML
7832,,ROPINIROLE 0.25 mg tab.
7833,,ROPINIROLE 0.5 MG TAB.
7834,,ROPINIROLE 2 mg tab.
7835,,ROSA WASH VAG.DOUSHE 120 ML
7836,,ROSAFEM   20PIECES
7837,,ROSAGEL 0.75gm/100gm gel (AR.)
7838,,ROSEMOND 0.5MG TAB.
7839,,ROSEMOND 1 MG TABS.
7840,,ROSEMOND2 MG TABS.
7841,,ROSIGLIT TAB
7842,,ROSITA SPRAY
7843,,ROSITOR   10MG  14TAB
7844,,ROSTATINE 20MG F.C.TAB.
7845,,ROSUVAST  20 MG F.C.TAB.
7846,,ROSUVAST 10MG F.C.TAB
7847,,ROSUVAST 5MG F.C.TAB.
7848,,ROSUVASTATIN  10mg f.c. tab.
7849,,ROSUVASTATIN  20MG  14TAB
7850,,ROSUVASTATIN 20MG  TABS
7851,,ROTAHELEX 120ML SYRUP
7852,,ROTAHELEX 25MG 30TAB
7853,,ROTALBONE-D tabs.
7854,,ROTANIC SHAMPOO 120 ML
7855,,ROTARIX ORAL VACCINE not less than 10000
7856,,ROTATEQ VACCINE
7857,,ROUGE SPRAY200ML
7858,,ROVAC 1.5M.I.U. f.c.tab.
7859,,ROVAC 3M.I.U. 10 F.C.TAB.
7860,,ROVACLEAN FACIAL CLEANSER 200 ML
7861,,ROVAMYCIN 1.5 M.I.U. 16 TAB.
7862,,ROVAMYCIN 3 M.I.U 10 TAB.
7863,,ROVAPEX 3M.I.U. f.c.tab.
7864,,ROVIAPREGA 150MG CAP
7865,,ROWACHOL 45 SOFT GELATIN CAP.
7866,,ROWADINAFIL 20MG 4F.C.TAB
7867,,ROWAMOXIFLOX 400MG 5 F.C. TABS.
7868,,ROWAPRAXIN 10mg  5supp.
7869,,ROWAPRAXIN 10MG 20 TAB.
7870,,ROWAPRAXIN FORTE 20MG 10 TAB.
7871,,ROWAPRAXIN FORTE 30mg  5supp.
7872,,ROWATINEX 45 SOFT GELATIN CAP.
7873,,ROWATRIGIN 200mg tabs.
7874,,ROXICIN 150MG F.C.TAB.
7875,,ROXICIN 300mg f.c.tab.
7876,,ROXID 100mg tab.
7877,,ROXID 300mg tab.
7878,,ROXIL 250MG/5ML SUSP.
7879,,ROXOGESIC 60MG 20 TAB.
7880,,ROXONIN 60MG 20 F.C.TAB.
7881,,ROYAL CARE 10 CAPS
7882,,ROYAL CARE 20CAP
7883,,ROYAL HONEY  SYP
7884,,ROYAL JELLY 1000 12 SOFT CAP
7885,,ROYAL JELLY 600 MG 12 SOFT CAP
7886,,ROYAL PROVITE 5000 ORAL AMPULES
7887,,ROYAL TONE  14 CAPS.
7888,,ROYAL VIT G 20 SOFT GELATIN CAPS
7889,,ROYSAN 30TAB
7890,,ROZALIA HAIR SERUM 120 ML
7891,,RUBALGIN 15 % TOPICAL CREAM 20 GM
7892,,RUBIVAMIN 1000MCG  5AMP.
7893,,RUDAC 150 mg 20tab.
7894,,RUMATOL 200 mg  hard gelatin caps.
7895,,RUMATOL 400 mg hard gelatin caps.
7896,,RUNA TEA SACHETS
7897,,RUTA C 60 - 20 TAB.
7898,,RUTALEX-C  20tab.
7899,,RUTIN-C 24 SOFT GELATIN CAPS.
7900,,RX MASSAG CREAM
7901,,RX MASSAG GEL
7902,,RYMANTA 50mg/5ml syrup
7903,,RYTMONORM 150MG 30 F.C.TAB.
7904,,RYTMONORM 70mg/20ml amp.
7905,,S.M.R 2MG 20 TAB.
7906,,S-26 GOLD  900GM
7907,,S-26 GOLD 400GM
7908,,S-26 GOLD AR 400GM
7909,,S-26 GOLD LF 400GM
7910,,S-26 GOLD PDF 400GM
7911,,SABAPREMAX 30G CREAM
7912,,SABAXALONE 800mg tab.
7913,,SABECT 1500 MG VIAL
7914,,SABECT 750 MG VIAL
7915,,SABFRINATE 2.5 mg f.c. tabs.
7916,,SABOCTIC 300MG 20 F.C.TAB.
7917,,SABOCTIC 600MG 20 F.C.TAB.
7918,,SABOTAZ 0.1 % TOP. GEL
7919,,SACNEL  CREAM
7920,,SACNEL LOTION
7921,,SACNEL SOAP
7922,,SACROFER 100MG/5ML 5 AMP  I.V.
7923,,SAFAMOOD FORTE 600MG F.C.TAB.
7924,,SAFAMOOD TAB
7925,,SALAZINE 500mg caps.
7926,,SALAZO SULF-PYRINE 500mg tab.
7927,,SALAZOPYRIN  20TAB
7928,,SALAZOSIN 500MG ENTERIC F.C.TAB.
7929,,SALBOVENT 0.05% amp.
7930,,SALBOVENT 2MG 30 TAB.
7931,,SALBOVENT 2mg/5ml syrup
7932,,SALBOVENT FORTE 4mg tab.
7933,,SALBUTAMOL 2MG/5ML SYRUP
7934,,SALCODIN 10MG/ML OPHTHALMIC SOLUTION
7935,,SALESTONE 0.5mg tab.
7936,,SALETHAN 12% CREAM
7937,,SALEX 40 MG TAB.
7938,,SALEX AMP. 20 MG/2 ML
7939,,SALFOVEROSE 20MG/5ML SYRUP 120 ML
7940,,SALIBET OINT. 30 GM
7941,,SALICYLIC ACID 2% SOAP
7942,,SALICYLIC ACID COLLODION 12% paint B.P.2
7943,,SALIGESIC GEL.
7944,,SALINE 7.4MG/ML NASAL DROPS
7945,,SALINEX 0.9GM/100ML NASAL DROPS
7946,,SALINOL 0.9% NASAL GEL
7947,,SALIOCT paint
7948,,SALIVEX-L PAINT 10 ML
7949,,SALMOCALCIN  50 I.U./ml amp.
7950,,SALMOCALCIN 100I.U./ml amp.
7951,,SALOFALK 500MG 20 TAB.
7952,,SALUTREX CREAM MASSAGE 75 GM
7953,,SAMULGIN  0.5GM/100ML EYE DROPS
7954,,SANDIMMUM 25mg  50caps.
7955,,SANDIMMUN  NEORAL 100MG SOFT GELATIN CAP
7956,,SANDIMMUN  NEORAL 50MG SOFT GELATIN CAPS
7957,,SANDIMMUN NEORAL 25MG SOFT GELATIN CAPS.
7958,,SANDOGLOBULIN 1g I.V infusion
7959,,SANDOGLOBULIN 3g I.V.infusion
7960,,SANDOGLOBULIN 6g I.V infusion
7961,,SANDOSTATIN 0.1MG/ML 5 AMP
7962,,SANDOZ CALCIUM D3 DISSOLVE TAB
7963,,SANITRAN 50MG F.C. TAB.
7964,,SANOSAN CREAM
7965,,SANSOVIT SYRUP 120 GM
7966,,SANSOVIT SYRUP 200 GM
7967,,SANSOVIT SYRUP 400 GM
7968,,SANSOVIT SYRUP 60 GM
7969,,SANSOVIT WITH IRON 120GM SYRUP
7970,,SANSOVIT WITH IRON 200GM SYRUP
7971,,SANSOVIT WITH IRON 400GM SYRUP
7972,,SANSOVIT WITH IRON 60GM SYRUP
7973,,SANTRONE  20mg/10ml Vial for I.V. Inf.
7974,,SARCOZIDE 16/12.5MG 20 TABS.
7975,,SARTALESS 300MG SCORED TAB.
7976,,SATOGLER 10 MG 30TAB
7977,,SATOGLER 20 MG 30TAB
7978,,SAVANNA 10 SACHETS
7979,,SAVIBLEED 500MG 20 TABS
7980,,SAVIBLEED 500MG/5ML  5AMP
7981,,SAVLON ANTISEPTIC SOLUTION
7982,,SAVLOSEPT  3gm/100ml solution  125ml
7983,,SAVLOSEPT  3gm/100ml solution 250ml
7984,,SAVLOTEC ANTISEPTIC SOLUTION
7985,,SAVLOTEC antiseptic solution 4000ml
7986,,SCABINE 0.3% cream
7987,,SCADELE SKIN 50GM CREAM
7988,,SCALOGEN SHAMPOO
7989,,SCALPOVITAL 5% SCALP LOTN.
7990,,SCANDONEST 2% SPECIAL carpoule 1.8ml epi
7991,,SCANDONEST PLAIN 3 %
7992,,SCANLUX 300mg I/ml vial
7993,,SCANLUX 300mg I/ml vial 120P
7994,,SCANLUX 370mg I/ml vial 135P
7995,,SCANLUX 370mg I/ml vial 90P
7996,,SCARO  GEL
7997,,SCARO CREAM 50 GM
7998,,SCARTEX GEL 20 GM
7999,,SCHIZODAL 2mg f.c.tab.
8000,,SCHIZOFY 10MG 20 SCORED F.C.TAB.
8001,,SCHIZONEX 100 MG TAB.
8002,,SCHIZONEX 25 MG TAB.
8003,,SCHIZOPERDAL 1mg/ml syrup.
8004,,SCHIZOSTOP 10MG TAB.
8005,,SCHIZOSTOP 30mg tabs.
8006,,SCIENCESTAT 40mg hard gelatin caps.
8007,,SEBIONEX FOAMING GEL 200 ML
8008,,SEBIONEX K CREAM 40 ML
8009,,SEBIUM A.I. 30 ML
8010,,SEBIUM AKN FLUID 30ML
8011,,SEBIUM EXFOLIATING GEL
8012,,SEBIUM GEL MOUSSANT 200 ML
8013,,SEBIUM H2O 250ML
8014,,SEBIUM PORE REFINER 30 ML
8015,,SEBLONEX-K CREAM
8016,,SEBORAL SHAMPOO 125 ML
8017,,SECALIA A.H.A 200 ML
8018,,SECALIA BALM 200ML
8019,,SECINDA-MISR 500MG TAB.
8020,,SECNIDAZOLE 500MG 4 TAB.
8021,,SECRETE »—›«‰ «·ﬂ»Ì—
8022,,SEDACORON 200mg tab.
8023,,SEDALAC 3.35GM/5ML SYRUP 120ML
8024,,SEDALOSTATE 2%  6.6G VAGINAL CREAM
8025,,SEDAMOL RECTAL PED.  5 SUPP
8026,,SEDANEURIN Tab.
8027,,SEDIPROCT 6 SUPP
8028,,SEDIPROCT CREAM. 20 GM
8029,,SEDOKAST 10MG 10 F.C.TAB.
8030,,SEDOKAST 4MG 7 CHEWABLE TABS.
8031,,SEDO-MAG susp
8032,,SEDONASE 750 000I.u. vial
8033,,SEDOPRAM 20mg f.c.tab
8034,,SEDORETIC tab.
8035,,SEDOTAZOL 100 mg tab.
8036,,SEDOTAZOLE 50mg tab.
8037,,SEEBRI BREEZHALER 50 MCG 30 CAP
8038,,SEIZOLOW 200mg/ml oral dps.
8039,,SEIZURLESS 100MG/ML ORAL SOLUTION 120 ML
8040,,SEIZURLESS 500MG 10 F.C. TAB.
8041,,SEKEM ANTIDIARRHOEA HERBS
8042,,SEKEM CALM HERBS 15 FILTER
8043,,SEKEM FLU HERBS
8044,,SEKEM FOR KIDNEY
8045,,SEKEM HERBAL TEA
8046,,SEKEM INTESTINAL HERBS
8047,,SEKEM LACTAGOGUE FILTER BAG
8048,,SELDAN SHAMPOO 250 ML
8049,,SELECTIVAL 20 CAP
8050,,SELECTOMYCIN D EYE DROPS
8051,,SELENIUM VIT 30 TABS
8052,,SELENIUM-ACE 30 TABS.
8053,,SELENIUM-ACE CREAM 50 ML ⁄—÷
8054,,SELENO CARE SHAMPO
8055,,SELER HAIR  LOTION
8056,,SELEVEL HAIR LOTION
8057,,SELGON 10MG INFANT. 6 SUPP.
8058,,SELGON 20MG 20 TAB.
8059,,SELGON 40MG/ML ORAL DROPS
8060,,SELLESTA CREAM
8061,,SELOKENZOC 100MG    28TABS
8062,,SELSUN BLUE MOTURIZING SHAMPOO 118 ML
8063,,SELSUN BLUE SHAMPOO BALANCED 118 ML
8064,,SELSUN BLUE SHAMPOO BALANCED 207ML
8065,,SEMI-DAONIL 2.5mg tab.
8066,,SENIDAL 500MG 4 F.C.TAB.
8067,,SENNALAX 20 TAB.
8068,,SENSIBIO FORTE 40 ML
8069,,SENSIBIO H2O 250 ML
8070,,SENSICARE CREAM 50 GM
8071,,SENSITELIAL SUNSCREEN SPF 50 LIGHT TINTE
8072,,SENSODERM SOAP 80 GM
8073,,SENSODYNE TOOTH PASTE
8074,,SEPCOFRUIT sachets
8075,,SEPCOMOUTH mouth wash
8076,,SEPTANEST SP 4% carp 1.8ml epinephrine 1
8077,,SEPTAZOLE 10 TABLETS (PRICE PER STRIP)
8078,,SEPTAZOLE FORTE  800/160MG 10 TAB.
8079,,SEPTAZOLE SUSP. 100 ML
8080,,SEPTOCID ANTISEPTIC SOLUTION
8081,,SEPTONA 40 MIXED STRIPS
8082,,SEPTORAL gargle
8083,,SEPTRIN D.S 10 COATED TAB.
8084,,SEPTRIN PAEDIATRIC 200/40MG SUSP. 120 ML
8085,,SERALON-E 30 CAP
8086,,SERAMAX 40 MG TABLET
8087,,SERAVAL HAIR SERUM
8088,,SERDERM CREAM 25 GM
8089,,SERDOLECT 12MG F.C.TAB.
8090,,SERDOLECT 20MG F.C.TAB.
8091,,SERDOLECT 4mg f.c.tab.
8092,,SERETIDE DISKUS 100/50mcg accuhaler
8093,,SERETIDE DISKUS 250/50MCG ACCUHALER 60DO
8094,,SERETIDE DISKUS 500/50  accuhaler
8095,,SERETIDE INHALAR 25/50 MCG 120 DOSE
8096,,SERETIDE INHALER 125/25MCG 120 METERED D
8097,,SERIGABTIN 150MG 20 CAPS.
8098,,SERIGABTIN 75 MG 20 CAP
8099,,SERIO TOP. LOTION 120 ML
8100,,SERLIFT 100mg f.c.tab.
8101,,SEROFLO 100 pd. for inhalation
8102,,SEROFLO 250 pd. for inhalation
8103,,SEROFLO 500 pd. for inhalation
8104,,SEROFLO250MG SPRAY
8105,,SEROPAR 10mg tab.
8106,,SEROQUEL 100mg 30tab
8107,,SEROQUEL 200mg 30tab
8108,,SEROQUEL 25MG 10 TAB.
8109,,SEROXAT CR 12.5MG 30 F.C.TAB
8110,,SEROXAT CR 25MG 30 F.C. TAB.
8111,,SERPASS 100MG 20 F.C.TAB.
8112,,SERPASS 50MG 30 F.C.TAB.
8113,,SERTRAL 50mg tab.
8114,,SERTRALINE 20mg/ml oral concentrate
8115,,SERTRALINE 25mg f.c. tab.
8116,,SERVIFLOX 250 MG 10 F.C.TAB.
8117,,SERVIFLOX 500MG 10 F.C.TAB.
8118,,SERVIFLOX 750 MG 10 F.C.TAB.
8119,,SERVIPEP 20MG 14 F.C.TAB.
8120,,SERVIPEP 40MG 14 F.C.TAB.
8121,,SERVIVIT PLUS SOFT GELATIN CAPS.
8122,,SESERINE 50MG 30 TAB.
8123,,SETAVLON antiseptic solution
8124,,SEVOFLURANE 100% liquid for inhalation
8125,,SHADE OUT CREAM
8126,,SHAM 300MG 24 CAPS.
8127,,SHAMO HAIR SERUM 120 ML
8128,,SHARK LIVER OIL 500 MG 20 CAPS
8129,,SHARKILAGE 30 CAP
8130,,SHATOO   50/200 MG   7TABS.
8131,,SHAVE CODE SHAVING GEL EXTRA COOLING 150
8132,,SHAVE CODE SHAVING GEL EXTRA COOLING 75
8133,,SHAVE CODE SHAVING GEL NORMAL 150 ML
8134,,SHAVE CODE SHAVING GEL SENSITIVE 75 ML
8135,,SHERIMAINT soln for I.V. inf.
8136,,SHINY GEL
8137,,SHINY HAIR OIL
8138,,SHORSALIN 300 MG 30 F.C. TABS.
8139,,SHORSALIN 600 MG 30 F.C. TABS.
8140,,SIENTA SHAMPOO 100 ML
8141,,SIESTA 10MG 14 CAPS.
8142,,SIFROL 0.18mg tab.
8143,,SIFROL 0.7mg tab.
8144,,SIGAGREL 75mg f.c.tab.
8145,,SIGDUTASTER 0.5mg Soft Gelatin Capsule
8146,,SIGMACYN 250MG/5ML SUSP. 60 ML
8147,,SIGMACYN 375MG F.C. TAB.
8148,,SIGMADONE 3mg tab.
8149,,SIGMAFENAC 75 MG S.R.   30 CAP.
8150,,SIGMAFENAC 75 MG S.R. 20 CAP.
8151,,SIGMAFENAC 75MG  CAPS
8152,,SIGMALIP 20 mg f.c.tab.
8153,,SIGMALIP 40mg f.c.tab.
8154,,SIGMAPROFEN 0.03% OPHTHALMIC SOLUTION
8155,,SIGMASTINAL  20MG/ML AMP.
8156,,SIGMATAXIM 0.5G I.V. / I.M. VIAL
8157,,SIGMATAXIM 1G I.V/I.M VIAL
8158,,SIGMAZIDIM 1 GM VIAL FOR I.V./I.M. INJ.
8159,,SIGMAZIDIM 500 MG VIAL FOR I.V./I.M. INJ
8160,,SIGNAL T/P 120 ML
8161,,SIGOTRYL 0.5MG TAB.
8162,,SIGOTRYL 2MG TAB.
8163,,SILDAVA 100MG 12 TAB
8164,,SILDEN 100MG  4 F.C.TAB
8165,,SILDEN 25MG 10 F.C.TAB.
8166,,SILDEN 50MG  4 F.C.TAB
8167,,SILDOCARE   4MG    20CAP
8168,,SILICAR SERUM GEL 50 GM
8169,,SILIKREN SHAMPOO 250 ML
8170,,SILIPEX 30 CAP
8171,,SILVAZINE 1gm/100gm cream
8172,,SILVER SEAS 20 CAPS
8173,,SILVER SEAS SYRUP 120 ML
8174,,SILVERZINE 1% gauze dressing .
8175,,SILVIGO 50MG  5 F.C. TABS.
8176,,SILYMARIN PLUS 10 SACHETS
8177,,SILYMARIN PLUS 20 CAP
8178,,SIMEDILL SYRUP
8179,,SIMETHICON 80MG 30CHEW.TAB
8180,,SIMETHICONE EMULSION 2g/100ml  oral drop
8181,,SIMETHICONE emulsion 2gm/100ml
8182,,SIMETHICONE EMULSION 30 ML (MUP)
8183,,SIMILAC ADVANCE 1  MILK
8184,,SIMILAC NEOSURE
8185,,SIMVACOR 10MG  7TAB
8186,,SIMVACOR 20MG  7TAB
8187,,SIMVACOR 40mg f.c.tab.
8188,,SIMVACOR 80mg  7tab.
8189,,SIMVA-EZE 10/10 mg tab.
8190,,SIMVA-EZE 20/10mg tab.
8191,,SIMVA-EZE 40/10mg tab.
8192,,SIMVAGED 80mg tab.
8193,,SIMVA-MAP 10/10mg bilayer f.c.tab.
8194,,SIMVA-MAP 10/20mg bilayer f.c.tab.
8195,,SIMVA-MAP 10/40mg bilayer f.c.tab.
8196,,SIMVASTAT 10mg tab.
8197,,SIMVASTAT 20mg tab.
8198,,SIMVASTIMIBE 10/20MG 30TABS
8199,,SIMVASTIMIBE 10/40MG 30 TABS.
8200,,SIMVASTIMIBE 10/80mg tabs.
8201,,SIMVAXIBE 10/10MG 21 F.C.TAB.
8202,,SIMVAXIBE 10/40MG 21 F.C.TAB.
8203,,SINA SEAS DIGESTON 20 CAPS.
8204,,SINADRY SYRUP 120 ML
8205,,SINAWET SYRUP 120 ML
8206,,SINECOD 0.15%syrup.
8207,,SINECOD 0.5% ORAL DROPS
8208,,SINEMET 25/250 MG 10 TAB
8209,,SINEMET CR 50/200 mg tab.
8210,,SINE-UP  20 TAB
8211,,SINE-UP SYRUP 120 ML
8212,,SINGUKAST 5mg chewable tab.
8213,,SINGULAIR 10MG  TABS
8214,,SINGULAIR 10MG 14 F.C.TAB.
8215,,SINGULAIR 4MG PED. CHEWABLE TAB.
8216,,SINGULAIR 5MG 14 CHEWABLE TAB
8217,,SINGULAIR PAEDIATRIC 4MG GRANULES
8218,,SINLERG 20 TAB
8219,,SINOMARIN ADULT SPRAY
8220,,SINOMARIN CHILDREN SPRAY
8221,,SINOMARIN ENT NASAL SPRAY 200 ML
8222,,SINOMARIN MINI SPRAY
8223,,SINOPRIL 10MG 30 TAB
8224,,SINOPRIL 5MG 20 TAB
8225,,SINOPRIL CO 30  TABS
8226,,SINOPRIL-CO 12.5/20MG 30TAB.
8227,,SINUC 0.9GM/100ML SYRUP
8228,,SINUFEN 800MG SUSTAINED RELEASE F.C. TAB
8229,,SINUPRET 50 SUGAR COATED TAB
8230,,SINUTAB TAB.
8231,,SIRDALUD 2MG 20 TAB.
8232,,SIRDALUD 4MG 20TAB
8233,,SIWA GERM CAPS
8234,,SKILFUL CREAM 30 GM
8235,,SKINATRA TOP. OINT. 15 GM
8236,,SKINOREN 20% CREAM 30 GM
8237,,SKINTONE CREAM
8238,,SKINTOPCREAM
8239,,SLEEP-AID 10mg tab.
8240,,SLEEP-AID 5mg tab.
8241,,SLEEPEZ 1mg f.c. tabs.
8242,,SLEEPEZ 2mg f.c. tabs.
8243,,SLEEPEZ 3mg f.c. tabs.
8244,,SLIM SAFE 120MG 30 CAPS.
8245,,SLIMMER SUGAR 50SACCEHTS
8246,,SLOW K 600MG F.C.TAB.
8247,,SLOW-ZEM 120MG PELLETS IN CAPS.
8248,,SLOW-ZEM 180MG PELLETS IN CAPS.
8249,,SLOW-ZEM 90MG PELLETS IN CAPS.
8250,,SMECTA 20% SUSP. 60ML
8251,,SMECTA 20% SUSP. 90ML
8252,,SMECTA 20% SUSP.120ML
8253,,SMECTA 3GM 10 SACHETS
8254,,SMILE BABY TRAINING CUP
8255,,SMOFLIPID 20%  100ML FOR I.V. INF.
8256,,SMOFLIPID 20%  250ML FOR I.V. INF.
8257,,SMOFLIPID 20% fat emulsion for I.V. Infu
8258,,SMOOTH SOAP
8259,,SNAFI 20MG 2 F.C.TAB.
8260,,SNELLO SACHETS
8261,,SNOW WHITE SOAP 100 GM
8262,,SOBOCUSATE 120mg/10gm rectal micro enema
8263,,SOBOPEXOLE 0.25mg tab.
8264,,SOBOXIDANT 300mg f.c. tab.
8265,,SOBOXIDANT 600mg f.c. tab.
8266,,SODITRATE 2.4GM/2.5GM GRANULES
8267,,SODIUM BICARBONATE 2.1% I.V.injection
8268,,SODIUM BICARBONATE 4.2 % INJECTION
8269,,SODIUM BICARBONATE 5% USP30 solution for
8270,,SODIUM BICARBONATE 8.4% (25ML) I.V.INFUS
8271,,SODIUM BICARBONATE 8.4%W/V I.V.INFUSION
8272,,SODIUM BICARBONATE INJ. 5 %
8273,,SODIUM CHLORID 3 % W/V E I.V. 500ml
8274,,SODIUM CHLORID 3 % W/V E I.V. infusion 2
8275,,SODIUM CHLORIDE 0.18 %& DEXTROSE 4.3% I.
8276,,SODIUM CHLORIDE 0.18 %W/V & DEXTROSE 4.3
8277,,SODIUM CHLORIDE 0.18 %W/V & DEXTROSE 4.3
8278,,SODIUM CHLORIDE 0.18% & DEXTROSE 5% I.V.
8279,,SODIUM CHLORIDE 0.18% & GLUCOSE 4.3% I.V
8280,,SODIUM CHLORIDE 0.18% & GLUCOSE 4.3% I.V
8281,,SODIUM CHLORIDE 0.18% W/V & DEXTROSE 5%
8282,,SODIUM CHLORIDE 0.18% W/V & DEXTROSE 5%
8283,,SODIUM CHLORIDE 0.45% & DEXTROSE 5% I.v.
8284,,SODIUM CHLORIDE 0.45% I.V infusion  500m
8285,,SODIUM CHLORIDE 0.45% I.V infusion  500m
8286,,SODIUM CHLORIDE 0.45% I.V infusion 500ml
8287,,SODIUM CHLORIDE 0.45% soln for I.V. inf.
8288,,SODIUM CHLORIDE 0.9%  2 LITRE IRRIGATION
8289,,SODIUM CHLORIDE 0.9%  I.V. INF. 500 ML (
8290,,SODIUM CHLORIDE 0.9%  I.V.infusion 500ml
8291,,SODIUM CHLORIDE 0.9% & DEXTROSE 5% INJ.
8292,,SODIUM CHLORIDE 0.9% & DEXTROSE 5%(CAP)
8293,,SODIUM CHLORIDE 0.9% & DEXTROSE 5%(RUBBE
8294,,SODIUM CHLORIDE 0.9% 1 LITRE IRRIGATION
8295,,SODIUM CHLORIDE 0.9% 3 LITRE IRRIGATION
8296,,SODIUM CHLORIDE 0.9% and DEXTROSE 5% IV
8297,,SODIUM CHLORIDE 0.9% I.V INFUSION«·„ ÕœÊ
8298,,SODIUM CHLORIDE 0.9% I.V. infusion
8299,,SODIUM CHLORIDE 0.9% I.V. infusion 500ml
8300,,SODIUM CHLORIDE 0.9% W/V I.V. 500 ML
8301,,SODIUM CHLORIDE 0.9% W/V I.V.infusion 50
8302,,SODIUM CHLORIDE 0.9% W/V I.V.infusion 50
8303,,SODIUM CHLORIDE 0.9%&GLUCOSE5%«·„ ÕœÊ‰
8304,,SODIUM CHLORIDE 0.9%W/V I.V.infusion B.P
8305,,SODIUM CHLORIDE 0.9W/V & DEXTROSE 5%W/V
8306,,SODIUM CHLORIDE 10 % W/V  injection 250m
8307,,SODIUM CHLORIDE 10 % W/V B.P.88 injectio
8308,,SODIUM CHLORIDE 2.7% (R) 500ML
8309,,SODIUM CHLORIDE 3 % W/V E I.V. infusion
8310,,SODIUM LACTATE (1/6 MOLAR) I.V.infusion
8311,,SODIUM LACTATE 1/6 MOLAR I.V.INFUSION 50
8312,,SOFENACIN 10MG 20 F.C.TAB.
8313,,SOFENACIN 5MG 30 TAB
8314,,SOFOLANORK+DAKLANORK
8315,,SOFOVIROTAL+DAKLANORK
8316,,SOFT COLLAR (SIZES)
8317,,SOFT SKIN CARECREAM
8318,,SOFT SKIN LOTION 75 ML
8319,,SOLARINE 120ML LOTION
8320,,SOLARINE SPF18 70ML LOTION
8321,,SOLCOSERYL 42.5MG/ML 6 AMP.
8322,,SOLIAN 200
8323,,SOLITRACT 5MG 30TABS
8324,,SOLO SEPTVAG.DOUSHE
